Date,Open,High,Low,Close,Adj Close,Volume,macd,signal,macd_diff,22EMA,impulse
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,309.55242919921875,16918100,3.5955850398674443,1.5040244508400034,2.091560589027441,299.18200416359355,green
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,307.9586486816406,17449300,3.890618444900042,1.981343249652246,1.909275195247796,300.04966462620246,blue
2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,306.93267822265625,17554500,3.995270815405206,2.3841287628029963,1.6111420526022098,300.75230907025997,blue
2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,308.9049377441406,28107300,4.1896728807132035,2.745237586385151,1.4444352943280525,301.5660265656039,blue
2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,321.91424560546875,52588700,5.336018117565686,3.2633936926213885,2.0726244249442978,303.44464785067703,green
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,323.0896301269531,26297900,6.267468500255347,3.8642086541483014,2.403259846107046,305.26251722237174,green
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,330.33135986328125,34766000,7.505733700410929,4.592513663400944,2.9132200370099843,307.5544857882158,green
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,328.0901184082031,27073200,8.210866983367168,5.316184327394283,2.8946826559728853,309.45149715384025,blue
2021-11-02,330.30999755859375,333.45001220703125,330.0,333.1300048828125,331.83551025390625,26487100,8.96968455861736,6.046884373638973,2.922800184978387,311.5105082855028,green
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,332.7021179199219,21500100,9.5313797666538,6.743783452241995,2.7875963144118048,313.46612533116627,blue
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,335.13262939453125,23992200,10.057472951307943,7.406521352055228,2.650951599252715,315.463862235658,blue
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,334.7541198730469,22570100,10.324725518121,7.990162185268413,2.3345633328525865,317.2548374496032,blue
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,335.6805114746094,20897000,10.490636014431914,8.490256951101134,2.0003790633307794,318.9709437502625,blue
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,334.6445617675781,21307400,10.418111549124262,8.875827870705772,1.5422836784184906,320.4473892447923,blue
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,329.5145568847656,25500900,9.831744931588275,9.067011282882278,0.764733648705997,321.34761785496124,blue
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,331.1382141113281,16849800,9.390324528470614,9.131673931999947,0.2586505964706678,322.311305211584,blue
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,335.41156005859375,23831000,9.279687074237074,9.161276560447373,0.11841051378970135,323.5642383734126,blue
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,334.76409912109375,16723000,9.035403074758335,9.136101863309564,-0.10069878855122916,324.6516989791312,blue
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,338.19073486328125,20886800,9.015456946204324,9.111972879888516,-0.09651593368419142,325.9437286467113,green
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,338.42022705078125,19053400,8.865977300355496,9.06277376398191,-0.19679646362641456,327.0894930882114,blue
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,340.5657958984375,22463500,8.819334040857939,9.014085819357115,-0.19475177849917635,328.32258179298,green
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,342.4020080566406,21963400,8.829063435429248,8.977081342571541,-0.14801790714229313,329.60844497387245,green
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,339.1287536621094,31031100,8.474420322187314,8.876549138494696,-0.40212881630738195,330.4972759415218,blue
2021-11-23,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,336.98321533203125,30427600,7.928483505282202,8.686936011852197,-0.758452506569995,331.1218608159933,blue
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,337.2127380371094,21661300,7.428750348776418,8.43529887923704,-1.0065485304606216,331.7121348064353,blue
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,328.9997253417969,24217200,6.296043704614931,8.007447844312617,-1.7114041396976862,331.53542660388325,red
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,335.9353942871094,28563500,5.8912583425475304,7.584209943959599,-1.6929516014120685,331.97843384838217,green
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,329.9078369140625,42885600,5.0251613170070755,7.0724002185690935,-2.047238901562018,331.85770004291913,red
2021-12-01,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,329.3988952636719,33337600,4.248644201943819,6.507649015244037,-2.2590048133002183,331.7031161355563,red
2021-12-02,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,328.8100891113281,30766000,3.5447793027106513,5.915075072737359,-2.3702957700267078,331.51067026031336,red
2021-12-03,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,322.343505859375,41779300,2.4360032703713728,5.219260712264162,-2.783257441892789,330.77148188372564,red
2021-12-06,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,325.5169372558594,30032600,1.793216711668947,4.534051912145118,-2.7408352004761714,330.3730921172742,blue
2021-12-07,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,334.2289123535156,31021900,1.965581253124924,4.0203577803410795,-2.0547765272161556,330.7684768053459,green
2021-12-08,335.30999755859375,335.5,330.79998779296875,334.9700012207031,334.27880859375,24761000,2.08221249880188,3.6327287240332393,-1.5505162252313593,331.1338269454273,green
2021-12-09,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,332.41265869140625,22214200,2.000688539139503,3.3063206870544923,-1.3056321479149893,331.30479912770596,green
2021-12-10,334.9800109863281,343.0,334.7900085449219,342.5400085449219,341.83319091796875,38095700,2.667062331449017,3.178469015933398,-0.5114066844843808,332.2817742852444,green
2021-12-13,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,338.69964599609375,28899400,2.9082715419278884,3.1244295211322965,-0.21615797920440816,332.90075014981426,green
2021-12-14,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,327.6624755859375,44438700,2.1818343076678275,2.935910478439403,-0.7540761707715755,332.50416271779295,red
2021-12-15,328.6099853515625,335.19000244140625,324.5,334.6499938964844,333.95947265625,35381100,2.0911842142961063,2.7669652256107438,-0.6757810113146374,332.69075679520375,green
2021-12-16,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,324.2295837402344,35034800,1.2185553228025015,2.4572832450490956,-1.2387279222465941,332.0132989467334,red
2021-12-17,320.8800048828125,324.9200134277344,317.25,323.79998779296875,323.1318359375,47750300,0.43323552137911747,2.0524737003151,-1.6192381789359827,331.29909777941555,red
2021-12-20,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,319.2498779296875,28326500,-0.4972920342634666,1.5425205533993867,-2.039812587662853,330.30874151925815,red
2021-12-21,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,326.6146545410156,24740600,-0.6319536585106675,1.107625711017376,-1.7395793695280435,330.04624293925946,blue
2021-12-22,328.29998779296875,333.6099853515625,325.75,333.20001220703125,332.5124816894531,24831500,-0.25880372326690804,0.8343398241605191,-1.0931435474274271,330.32048380285437,green
2021-12-23,332.75,336.3900146484375,332.7300109863281,334.69000244140625,333.9993896484375,19617800,0.15535892866648737,0.6985436450617127,-0.5431847163952254,330.7004420183306,green
2021-12-27,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,341.7433776855469,19947000,1.0971058679309635,0.778256089635563,0.3188497782954005,331.7221439530804,green
2021-12-28,343.1499938964844,343.80999755859375,340.32000732421875,341.25,340.54583740234375,15661500,1.7267118276930091,0.9679472372470524,0.7587645904459567,332.55065330723863,green
2021-12-29,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,341.2444152832031,15042000,2.2561565518720954,1.2255891001720611,1.0305674517000343,333.3679889832575,green
2021-12-30,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,338.6198425292969,15994500,2.4354518110106937,1.467561642339788,0.9678901686709058,333.8855558646153,blue
2021-12-31,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,335.62603759765625,18000800,2.308854934879605,1.6358203008477517,0.6730346340318534,334.0972473216904,blue
2022-01-03,335.3500061035156,338.0,329.7799987792969,334.75,334.05926513671875,28865100,2.0581150102614743,1.7202792427304963,0.337835767530978,334.1540084304697,blue
2022-01-04,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,328.33111572265625,32674300,1.3803216048810327,1.6522877151606037,-0.27196611027957096,333.70670415328806,red
2022-01-05,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,315.7271728515625,40054300,-0.17396397656131057,1.2870373768162209,-1.4610013533775315,332.2000345117106,red
2022-01-06,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,313.2323303222656,39646100,-1.5891565858959211,0.7117985842737924,-2.3009551701697135,330.60698832206555,red
2022-01-07,314.1499938964844,316.5,310.0899963378906,314.0400085449219,313.3919982910156,32720000,-2.667051848639858,0.03602849769106219,-2.70308034633092,329.1663812734911,red
2022-01-10,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,313.62152099609375,44289500,-3.462816912527387,-0.663740584352628,-2.7990763281747593,327.8710427246331,red
2022-01-11,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,314.330078125,29386800,-3.990177371239838,-1.3290279417300703,-2.6611494295097677,326.75008337075855,blue
2022-01-12,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,317.6132507324219,34372200,-4.095431200613746,-1.8823085935068058,-2.21312260710694,326.01268381803163,blue
2022-01-13,320.4700012207031,320.8800048828125,304.0,304.79998779296875,304.1710510253906,45366000,-5.205752746189319,-2.5469974240433086,-2.65875532214601,324.16810145582497,red
2022-01-14,304.25,310.82000732421875,303.75,310.20001220703125,309.5599365234375,39846400,-5.585567042492585,-3.1547113477331643,-2.4308556947594204,322.95348493979265,blue
2022-01-18,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,302.0254821777344,42333200,-6.421769475639621,-3.8081229733144566,-2.6136465023251647,321.18796390038534,red
2022-01-19,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,302.7040710449219,45933900,-6.949486861610467,-4.436395750973659,-2.5130911106368075,319.6350962430973,blue
2022-01-20,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,300.9776611328125,35380700,-7.421748286989327,-5.0334662581767935,-2.388282028812534,318.06682747671874,blue
2022-01-21,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,295.4191589355469,57984400,-8.151506210646744,-5.657074248670784,-2.49443196197596,316.1505814376661,red
2022-01-24,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,295.7584533691406,85731500,-8.603237000842512,-6.24630679910513,-2.3569302017373817,314.4305303997071,blue
2022-01-25,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,287.89471435546875,72848600,-9.487718677786404,-6.894589174841386,-2.5931295029450183,312.1748311907525,red
2022-01-26,307.989990234375,308.5,293.0299987792969,296.7099914550781,296.0977478027344,90428900,-9.416840132751588,-7.399039366423426,-2.017800766328162,310.83006248317054,blue
2022-01-27,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,299.2212829589844,53481300,-9.004307169081414,-7.720092926955024,-1.2842142421263905,309.8744045348395,blue
2022-01-28,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,307.6239318847656,49743700,-7.906802612933802,-7.757434864150781,-0.14936774878302117,309.7340223779563,blue
2022-01-31,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,310.33831787109375,46444500,-6.7398482640957695,-7.553917544139779,0.8140692800440092,309.8423692156081,green
2022-02-01,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,308.1228942871094,40950400,-5.9258544718161374,-7.22830492967505,1.302450457858913,309.7482510008678,blue
2022-02-02,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,312.81317138671875,36636000,-4.845651718296494,-6.751774287399339,1.9061225691028447,310.07101104568176,green
2022-02-03,309.489990234375,311.2300109863281,299.9599914550781,301.25,300.6283874511719,43730000,-4.918134112282928,-6.385046252376057,1.4669121400931289,309.3039665953889,red
2022-02-04,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,305.3087158203125,35096500,-4.544744026911587,-6.016985807283164,1.4722417803715766,309.01144796928594,blue
2022-02-07,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,300.3290100097656,28533300,-4.598471804274425,-5.733283006681416,1.1348112024069916,308.31045354638644,red
2022-02-08,301.25,305.55999755859375,299.95001220703125,304.55999755859375,303.9315490722656,32421200,-4.300185989763406,-5.446663603297815,1.146477613534409,307.9843269350184,blue
2022-02-09,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,310.56781005859375,31284700,-3.486997551862771,-5.054730393010807,1.567732841148036,308.26481950491234,green
2022-02-10,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,301.7560729980469,45386200,-3.5145325257333866,-4.746690819555323,1.2321582938219366,307.75309648941067,red
2022-02-11,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,294.43121337890625,39175600,-4.081580548088937,-4.613668765262046,0.5320882171731096,306.64761057156016,red
2022-02-14,293.7699890136719,296.760009765625,291.3500061035156,295.0,294.39129638671875,36359500,-4.48252676590522,-4.587440365390681,0.10491359948546108,305.6347748616262,red
2022-02-15,300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,299.8500061035156,27058300,-4.309222169465727,-4.53179672620569,0.2225745567399633,305.1856641069788,blue
2022-02-16,298.3699951171875,300.8699951171875,293.67999267578125,299.5,299.5,29982100,-4.20171327543369,-4.4657800360512905,0.2640667606176006,304.6912585291793,blue
2022-02-17,296.3599853515625,296.79998779296875,290.0,290.7300109863281,290.7300109863281,32461600,-4.769200078053984,-4.52646404445183,-0.24273603360215468,303.4772369963612,red
2022-02-18,293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,287.92999267578125,34264000,-5.382825648092478,-4.697736365179959,-0.6850892829125188,302.1253027001391,red
2022-02-22,285.0,291.5400085449219,284.5,287.7200012207031,287.7200012207031,41736100,-5.8189951320810565,-4.921988118560179,-0.8970070135208772,300.87266778255923,red
2022-02-23,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,280.2699890136719,37811200,-6.688712943352584,-5.275333083518661,-1.4133798598339231,299.08113049004925,red
2022-02-24,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,294.5899963378906,56989700,-6.151554456836152,-5.4505773581821595,-0.7009770986539925,298.69059708386993,blue
2022-02-25,295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,297.30999755859375,32546700,-5.4436204666014305,-5.449185979866014,0.005565513264583544,298.57054495077585,blue
2022-02-28,294.30999755859375,299.1400146484375,293.0,298.7900085449219,298.7900085449219,34627500,-4.708872221140496,-5.301123228120911,0.5922510069804154,298.58962874163814,green
2022-03-01,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,294.95001220703125,31217800,-4.3858768779610955,-5.1180739580889485,0.732197080127853,298.2731403463105,blue
2022-03-02,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,300.19000244140625,31873000,-3.66483144968214,-4.827425456407587,1.1625940067254472,298.4398240072412,green
2022-03-03,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,295.9200134277344,27314500,-3.3987712434621926,-4.541694613818509,1.142923370356316,298.2207100432206,red
2022-03-04,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,289.8599853515625,32356500,-3.6350080988454465,-4.360357310823896,0.7253492119784495,297.49369050304267,red
2022-03-07,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,278.9100036621094,43157200,-4.652172134069872,-4.418720275473091,-0.23345185859678086,295.8777177306678,red
2022-03-08,277.79998779296875,283.9599914550781,270.0,275.8500061035156,275.8500061035156,48159500,-5.640181675347321,-4.663012555447938,-0.9771691198993837,294.1361775856359,red
2022-03-09,283.44000244140625,289.6000061035156,280.7799987792969,288.5,288.5,35204500,-5.340871365590772,-4.798584317476505,-0.5422870481142672,293.64607518597523,blue
2022-03-10,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,285.5899963378906,30628000,-5.277641391039651,-4.8943957321891345,-0.38324565885051687,292.9455465893024,blue
2022-03-11,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,280.07000732421875,27209300,-5.60829916500137,-5.0371764187515815,-0.5711227462497881,291.82593447756267,red
2022-03-14,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,276.44000244140625,30660700,-6.093022312225912,-5.248345597446448,-0.8446767147794638,290.48802734209363,red
2022-03-15,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,287.1499938964844,34245100,-5.54899673883051,-5.308475825723261,-0.24052091310724943,290.1977635638401,blue
2022-03-16,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,294.3900146484375,37826300,-4.481977948296333,-5.143176250237875,0.6611983019415426,290.5623071368432,green
2022-03-17,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,295.2200012207031,30816600,-3.528708140223614,-4.820282628235024,1.2915744880114097,290.9673240141361,green
2022-03-18,295.3699951171875,301.0,292.7300109863281,300.42999267578125,300.42999267578125,43390600,-2.326019287649956,-4.32142996011801,1.9954106724680543,291.7901647681306,green
2022-03-21,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,299.1600036621094,28351200,-1.4585440172787685,-3.748852771550162,2.2903087542713934,292.4310203247033,green
2022-03-22,299.79998779296875,305.0,298.7699890136719,304.05999755859375,304.05999755859375,27599700,-0.3713938695148613,-3.073360991143102,2.7019671216282406,293.44223573717363,green
2022-03-23,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,299.489990234375,25715400,0.12003537045637813,-2.434681718823206,2.5547170892795843,293.9681274329755,blue
2022-03-24,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,304.1000061035156,24484500,0.8714409023814369,-1.7734571945822775,2.6448980969637144,294.8491603614497,green
2022-03-25,305.2300109863281,305.5,299.2900085449219,303.67999267578125,303.67999267578125,22566500,1.4167126454638037,-1.135423226573061,2.5521358720368648,295.6170588240439,blue
2022-03-28,304.3299865722656,310.79998779296875,304.3299865722656,310.70001220703125,310.70001220703125,29578200,2.387776528213692,-0.4307832756157102,2.818559803829402,296.928619988528,green
2022-03-29,313.9100036621094,315.82000732421875,309.04998779296875,315.4100036621094,315.4100036621094,30393400,3.4970962450469756,0.3547926285168272,3.1423036165301483,298.5356968305437,green
2022-03-30,313.760009765625,315.95001220703125,311.5799865722656,313.8599853515625,313.8599853515625,28163600,4.202720247611069,1.1243781523356757,3.078342095275393,299.86824365909035,blue
2022-03-31,313.8999938964844,315.1400146484375,307.8900146484375,308.30999755859375,308.30999755859375,33422100,4.264931253827683,1.7524887726340774,2.512442481193606,300.60230921588675,blue
2022-04-01,309.3699951171875,310.1300048828125,305.5400085449219,309.4200134277344,309.4200134277344,27085100,4.353617138953098,2.272714445897882,2.080902693055216,301.3690661041766,blue
2022-04-04,310.0899963378906,315.1099853515625,309.7099914550781,314.9700012207031,314.9700012207031,24289600,4.816220576400951,2.781415671998496,2.0348049044024554,302.5517561147363,blue
2022-04-05,313.2699890136719,314.8699951171875,309.8699951171875,310.8800048828125,310.8800048828125,23156700,4.797505951047015,3.1846337278082,1.6128722232388144,303.27595166002504,blue
2022-04-06,305.19000244140625,307.0,296.7099914550781,299.5,299.5,40110400,3.8203644128298606,3.3117798648125327,0.5085845480173279,302.9476080373154,red
2022-04-07,296.6600036621094,303.6499938964844,296.3500061035156,301.3699951171875,301.3699951171875,31411200,3.1604341627767667,3.2815107244053805,-0.1210765616286138,302.8104243050926,red
2022-04-08,300.44000244140625,301.1199951171875,296.2799987792969,296.9700012207031,296.9700012207031,24347400,2.2563817877020256,3.07648493706471,-0.8201031493626845,302.3025614280618,red
2022-04-11,291.7900085449219,292.6099853515625,285.0,285.260009765625,285.260009765625,34569300,0.5882345258835926,2.5788348548284867,-1.9906003289448941,300.8206004135974,red
2022-04-12,289.239990234375,290.739990234375,280.489990234375,282.05999755859375,282.05999755859375,30966700,-0.9806936118034173,1.866929161502106,-2.847622773305523,299.1892436432559,red
2022-04-13,282.7300109863281,288.5799865722656,281.29998779296875,287.6199951171875,287.6199951171875,21907200,-1.7552022517115802,1.1425028788593685,-2.897705130570949,298.18322203210136,red
2022-04-14,288.0899963378906,288.30999755859375,279.32000732421875,279.8299865722656,279.8299865722656,28107900,-2.963433890119859,0.3213155250635228,-3.2847494151833816,296.58728851357654,red
2022-04-18,278.9100036621094,282.4599914550781,278.3399963378906,280.5199890136719,280.5199890136719,20778000,-3.8212398636375156,-0.5071955526766851,-3.3140443109608304,295.19013203510156,red
2022-04-19,279.3800048828125,286.1700134277344,278.4100036621094,285.29998779296875,285.29998779296875,22297700,-4.068452735458834,-1.2194469892331152,-2.8490057462257186,294.3301194921824,blue
2022-04-20,289.3999938964844,289.70001220703125,285.3699951171875,286.3599853515625,286.3599853515625,22906700,-4.131215690659303,-1.801800729518353,-2.3294149611409503,293.6370643494279,blue
2022-04-21,288.5799865722656,293.29998779296875,280.05999755859375,280.80999755859375,280.80999755859375,29454600,-4.576043632314054,-2.3566493100774935,-2.2193943222365604,292.5216672370463,blue
2022-04-22,281.67999267578125,283.20001220703125,273.3800048828125,274.0299987792969,274.0299987792969,29379300,-5.413261508565199,-2.967971749775035,-2.4452897587901643,290.91369606662937,red
2022-04-25,273.2900085449219,281.1099853515625,270.7799987792969,280.7200012207031,280.7200012207031,35522549,-5.473836443501398,-3.4691446885203074,-2.0046917549810903,290.02728781906796,blue
